test_name task_name gold_standard_file coverage model model_configuration metric score_value
vectors_200_cosine_2_1 Classification Cities 0.9764150943396226 NB - accuracy 0.7872380952380953
vectors_200_cosine_2_1 Classification Cities 0.9764150943396226 KNN K=3 accuracy 0.7089523809523808
vectors_200_cosine_2_1 Classification Cities 0.9764150943396226 C45 - accuracy 0.5095714285714286
vectors_200_cosine_2_1 Classification Cities 0.9764150943396226 SVM C=0.001 accuracy 0.4930000000000001
vectors_200_cosine_2_1 Classification Cities 0.9764150943396226 SVM C=0.01 accuracy 0.4930000000000001
vectors_200_cosine_2_1 Classification Cities 0.9764150943396226 SVM C=0.1 accuracy 0.4930000000000001
vectors_200_cosine_2_1 Classification Cities 0.9764150943396226 SVM C=1.0 accuracy 0.7785952380952381
vectors_200_cosine_2_1 Classification Cities 0.9764150943396226 SVM C=10.0 accuracy 0.7884761904761906
vectors_200_cosine_2_1 Classification Cities 0.9764150943396226 SVM C=100 accuracy 0.7889761904761905
vectors_200_cosine_2_1 Classification Cities 0.9764150943396226 SVM C=1000 accuracy 0.7889761904761905
vectors_200_cosine_2_1 Classification MetacriticMovies 0.9335 NB - accuracy 0.5928810879190387
vectors_200_cosine_2_1 Classification MetacriticMovies 0.9335 KNN K=3 accuracy 0.6536668391696855
vectors_200_cosine_2_1 Classification MetacriticMovies 0.9335 C45 - accuracy 0.5857920763613365
vectors_200_cosine_2_1 Classification MetacriticMovies 0.9335 SVM C=0.001 accuracy 0.506158357771261
vectors_200_cosine_2_1 Classification MetacriticMovies 0.9335 SVM C=0.01 accuracy 0.517672071761256
vectors_200_cosine_2_1 Classification MetacriticMovies 0.9335 SVM C=0.1 accuracy 0.6368509573917543
vectors_200_cosine_2_1 Classification MetacriticMovies 0.9335 SVM C=1.0 accuracy 0.7001055143465009
vectors_200_cosine_2_1 Classification MetacriticMovies 0.9335 SVM C=10.0 accuracy 0.6859226036455638
vectors_200_cosine_2_1 Classification MetacriticMovies 0.9335 SVM C=100 accuracy 0.6550077626358459
vectors_200_cosine_2_1 Classification MetacriticMovies 0.9335 SVM C=1000 accuracy 0.6384008970156978
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.456875 NB - accuracy 0.6387319511292116
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.456875 KNN K=3 accuracy 0.6394039244724177
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.456875 C45 - accuracy 0.5927693446871529
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.456875 SVM C=0.001 accuracy 0.632006664198445
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.456875 SVM C=0.01 accuracy 0.632006664198445
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.456875 SVM C=0.1 accuracy 0.632006664198445
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.456875 SVM C=1.0 accuracy 0.64282302850796
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.456875 SVM C=10.0 accuracy 0.6848389485375787
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.456875 SVM C=100 accuracy 0.6535061088485745
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.456875 SVM C=1000 accuracy 0.6290059237319512
vectors_200_cosine_2_1 Classification AAUP 0.9864583333333332 NB - accuracy 0.5814367301231801
vectors_200_cosine_2_1 Classification AAUP 0.9864583333333332 KNN K=3 accuracy 0.6212161254199329
vectors_200_cosine_2_1 Classification AAUP 0.9864583333333332 C45 - accuracy 0.5559652855543112
vectors_200_cosine_2_1 Classification AAUP 0.9864583333333332 SVM C=0.001 accuracy 0.5480537513997762
