test_name task_name gold_standard_file coverage model model_configuration metric score_value
vectors_200_cosine_2_1 Classification Cities 0.9858490566037736 NB - accuracy 0.7865476190476192
vectors_200_cosine_2_1 Classification Cities 0.9858490566037736 KNN K=3 accuracy 0.7152857142857141
vectors_200_cosine_2_1 Classification Cities 0.9858490566037736 C45 - accuracy 0.5569047619047619
vectors_200_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=0.001 accuracy 0.4977857142857145
vectors_200_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=0.01 accuracy 0.4977857142857145
vectors_200_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=0.1 accuracy 0.4977857142857145
vectors_200_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=1.0 accuracy 0.7870952380952378
vectors_200_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=10.0 accuracy 0.7804047619047617
vectors_200_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=100 accuracy 0.7804047619047617
vectors_200_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=1000 accuracy 0.7804047619047617
vectors_200_cosine_2_1 Classification MetacriticMovies 0.932 NB - accuracy 0.7066011155195218
vectors_200_cosine_2_1 Classification MetacriticMovies 0.932 KNN K=3 accuracy 0.6746929446265312
vectors_200_cosine_2_1 Classification MetacriticMovies 0.932 C45 - accuracy 0.5919941348973607
vectors_200_cosine_2_1 Classification MetacriticMovies 0.932 SVM C=0.001 accuracy 0.50750963141855
vectors_200_cosine_2_1 Classification MetacriticMovies 0.932 SVM C=0.01 accuracy 0.50750963141855
vectors_200_cosine_2_1 Classification MetacriticMovies 0.932 SVM C=0.1 accuracy 0.7183554712207464
vectors_200_cosine_2_1 Classification MetacriticMovies 0.932 SVM C=1.0 accuracy 0.7469397964464377
vectors_200_cosine_2_1 Classification MetacriticMovies 0.932 SVM C=10.0 accuracy 0.7462029210511185
vectors_200_cosine_2_1 Classification MetacriticMovies 0.932 SVM C=100 accuracy 0.7385791501351274
vectors_200_cosine_2_1 Classification MetacriticMovies 0.932 SVM C=1000 accuracy 0.7230228278994881
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.464375 NB - accuracy 0.7140954954954952
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.464375 KNN K=3 accuracy 0.7364504504504505
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.464375 C45 - accuracy 0.6107333333333334
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.464375 SVM C=0.001 accuracy 0.632594594594594
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.464375 SVM C=0.01 accuracy 0.632594594594594
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.464375 SVM C=0.1 accuracy 0.632594594594594
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.464375 SVM C=1.0 accuracy 0.7752108108108107
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.464375 SVM C=10.0 accuracy 0.7832882882882882
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.464375 SVM C=100 accuracy 0.7569261261261262
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.464375 SVM C=1000 accuracy 0.7418774774774775
vectors_200_cosine_2_1 Classification AAUP 0.9739583333333334 NB - accuracy 0.6187920384351407
vectors_200_cosine_2_1 Classification AAUP 0.9739583333333334 KNN K=3 accuracy 0.5992427362159689
vectors_200_cosine_2_1 Classification AAUP 0.9739583333333334 C45 - accuracy 0.5099347975291695
vectors_200_cosine_2_1 Classification AAUP 0.9739583333333334 SVM C=0.001 accuracy 0.547606954930222
vectors_200_cosine_2_1 Classification AAUP 0.9739583333333334 SVM C=0.01 accuracy 0.547606954930222
vectors_200_cosine_2_1 Classification AAUP 0.9739583333333334 SVM C=0.1 accuracy 0.547606954930222
vectors_200_cosine_2_1 Classification AAUP 0.9739583333333334 SVM C=1.0 accuracy 0.6934580187600092
vectors_200_cosine_2_1 Classification AAUP 0.9739583333333334 SVM C=10.0 accuracy 0.6772157401052391
vectors_200_cosine_2_1 Classification AAUP 0.9739583333333334 SVM C=100 accuracy 0.6691924044840998
vectors_200_cosine_2_1 Classification AAUP 0.9739583333333334 SVM C=1000 accuracy 0.6156932052161976
vectors_200_cosine_2_1 Classification Forbes 0.8599369085173502 NB - accuracy 0.5185739587805924
vectors_200_cosine_2_1 Classification Forbes 0.8599369085173502 KNN K=3 accuracy 0.5284854014598541
vectors_200_cosine_2_1 Classification Forbes 0.8599369085173502 C45 - accuracy 0.4989550236152857
vectors_200_cosine_2_1 Classification Forbes 0.8599369085173502 SVM C=0.001 accuracy 0.490835659081151
vectors_200_cosine_2_1 Classification Forbes 0.8599369085173502 SVM C=0.01 accuracy 0.490835659081151
vectors_200_cosine_2_1 Classification Forbes 0.8599369085173502 SVM C=0.1 accuracy 0.5768387720051524
vectors_200_cosine_2_1 Classification Forbes 0.8599369085173502 SVM C=1.0 accuracy 0.6045835122370117
vectors_200_cosine_2_1 Classification Forbes 0.8599369085173502 SVM C=10.0 accuracy 0.6148626019750967
vectors_200_cosine_2_1 Classification Forbes 0.8599369085173502 SVM C=100 accuracy 0.5906402962644912
