test_name task_name gold_standard_file coverage model model_configuration metric score_value
vectors_200_cosine_2_5 Classification MetacriticAlbums 0.454375 SVM C=1.0 accuracy 0.6775589802130898
vectors_200_cosine_2_5 Classification MetacriticAlbums 0.454375 SVM C=10.0 accuracy 0.7273439878234399
vectors_200_cosine_2_5 Classification MetacriticAlbums 0.454375 SVM C=100 accuracy 0.7095700152207002
vectors_200_cosine_2_5 Classification MetacriticAlbums 0.454375 SVM C=1000 accuracy 0.7020281582952816
vectors_200_cosine_2_5 Classification AAUP 0.9885416666666668 NB - accuracy 0.5743997760358341
vectors_200_cosine_2_5 Classification AAUP 0.9885416666666668 KNN K=3 accuracy 0.5928443449048155
vectors_200_cosine_2_5 Classification AAUP 0.9885416666666668 C45 - accuracy 0.5516203807390816
vectors_200_cosine_2_5 Classification AAUP 0.9885416666666668 SVM C=0.001 accuracy 0.5468891377379621
vectors_200_cosine_2_5 Classification AAUP 0.9885416666666668 SVM C=0.01 accuracy 0.5468891377379621
vectors_200_cosine_2_5 Classification AAUP 0.9885416666666668 SVM C=0.1 accuracy 0.5579507278835387
vectors_200_cosine_2_5 Classification AAUP 0.9885416666666668 SVM C=1.0 accuracy 0.7038958566629341
vectors_200_cosine_2_5 Classification AAUP 0.9885416666666668 SVM C=10.0 accuracy 0.6964020156774916
vectors_200_cosine_2_5 Classification AAUP 0.9885416666666668 SVM C=100 accuracy 0.6677625979843225
vectors_200_cosine_2_5 Classification AAUP 0.9885416666666668 SVM C=1000 accuracy 0.6446909294512879
vectors_200_cosine_2_5 Classification Forbes 0.8611987381703471 NB - accuracy 0.45693215972520396
vectors_200_cosine_2_5 Classification Forbes 0.8611987381703471 KNN K=3 accuracy 0.5232750107342208
vectors_200_cosine_2_5 Classification Forbes 0.8611987381703471 C45 - accuracy 0.5059376341777587
vectors_200_cosine_2_5 Classification Forbes 0.8611987381703471 SVM C=0.001 accuracy 0.487174753112924
vectors_200_cosine_2_5 Classification Forbes 0.8611987381703471 SVM C=0.01 accuracy 0.487174753112924
vectors_200_cosine_2_5 Classification Forbes 0.8611987381703471 SVM C=0.1 accuracy 0.5718001288106482
vectors_200_cosine_2_5 Classification Forbes 0.8611987381703471 SVM C=1.0 accuracy 0.6063777372262774
vectors_200_cosine_2_5 Classification Forbes 0.8611987381703471 SVM C=10.0 accuracy 0.5878402747960496
vectors_200_cosine_2_5 Classification Forbes 0.8611987381703471 SVM C=100 accuracy 0.5685761056247316
vectors_200_cosine_2_5 Classification Forbes 0.8611987381703471 SVM C=1000 accuracy 0.542854229282954
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 DBSCAN metric=cosine adjusted_rand_index 0.036742665719901
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 DBSCAN metric=cosine adjusted_mutual_info_score 0.011805270619488998
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 DBSCAN metric=cosine homogeneity_score 0.087078579899521
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 DBSCAN metric=cosine completeness_score 0.049434262877954
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 DBSCAN metric=cosine v_measure_score 0.063066087002653
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 DBSCAN metric=cosine normalized_mutual_info_score 0.063066087002653
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 DBSCAN metric=cosine clustering_accuracy 0.7234841709890899
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 KMeans "metric=enclidean, n_clusters=2" adjusted_rand_index 0.078018114938019
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 KMeans "metric=enclidean, n_clusters=2" adjusted_mutual_info_score 0.020072237593815
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 KMeans "metric=enclidean, n_clusters=2" homogeneity_score 0.023682716620458
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 KMeans "metric=enclidean, n_clusters=2" completeness_score 0.017637989963017
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 KMeans "metric=enclidean, n_clusters=2" v_measure_score 0.020218217575963003
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 KMeans "metric=enclidean, n_clusters=2" normalized_mutual_info_score 0.020218217575963003
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 KMeans "metric=enclidean, n_clusters=2" clustering_accuracy 0.669200500804865
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_rand_index -0.032886161251517006
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.13437009606116998
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 "Agglomerative clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.16185725779070098
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 0.115047121768631
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 0.134495609465025
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.134495609465025
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.51627615811125
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 0.412939322816486
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.2345816529484981
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.25923033846884896
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 0.214415134983905
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 0.2347025829658481
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.2347025829658481
vectors_200_cosine_2_6 Clustering citiesAndCountries_cluster 0.9778214988374172 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.833035235199428
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 DBSCAN metric=cosine adjusted_rand_index -0.004378890837077
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 DBSCAN metric=cosine adjusted_mutual_info_score 0.007846694624652
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 DBSCAN metric=cosine homogeneity_score 0.20691069395156306
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 DBSCAN metric=cosine completeness_score 0.066747047417098
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 DBSCAN metric=cosine v_measure_score 0.10093394640485903
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 DBSCAN metric=cosine normalized_mutual_info_score 0.10093394640485903
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 DBSCAN metric=cosine clustering_accuracy 0.406537753222836
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 KMeans "metric=enclidean, n_clusters=2" adjusted_rand_index 0.14307179424128602
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 KMeans "metric=enclidean, n_clusters=2" adjusted_mutual_info_score 0.176633031132703
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 KMeans "metric=enclidean, n_clusters=2" homogeneity_score 0.178877523829803
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 KMeans "metric=enclidean, n_clusters=2" completeness_score 0.174976166011111
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 KMeans "metric=enclidean, n_clusters=2" v_measure_score 0.176905338019065
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 KMeans "metric=enclidean, n_clusters=2" normalized_mutual_info_score 0.176905338019065
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 KMeans "metric=enclidean, n_clusters=2" clustering_accuracy 0.6765653775322281
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 0.256796415315044
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.208818301771262
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 "Agglomerative clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.223980958050136
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 0.19601209026986305
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 0.209065249740054
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.209065249740054
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.7401012891344381
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 0.319128585446008
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.253787659869776
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.273178377716418
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 0.2373721776252181
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 0.25401968804158603
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.25401968804158603
vectors_200_cosine_2_6 Clustering cities2000AndCountries_cluster 0.9723756906077348 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.7691068139963171
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 DBSCAN metric=cosine adjusted_rand_index 0.08332534671639599
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 DBSCAN metric=cosine adjusted_mutual_info_score 0.12944995447250698
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 DBSCAN metric=cosine homogeneity_score 0.266419677108517
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 DBSCAN metric=cosine completeness_score 0.209540493843899
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 DBSCAN metric=cosine v_measure_score 0.234581438187742
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 DBSCAN metric=cosine normalized_mutual_info_score 0.234581438187742
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 DBSCAN metric=cosine clustering_accuracy 0.3836715431807461
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 KMeans "metric=enclidean, n_clusters=5" adjusted_rand_index 0.551979472853
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 KMeans "metric=enclidean, n_clusters=5" adjusted_mutual_info_score 0.619275447560693
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 KMeans "metric=enclidean, n_clusters=5" homogeneity_score 0.6631569107796911
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 KMeans "metric=enclidean, n_clusters=5" completeness_score 0.5815200447849039
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 KMeans "metric=enclidean, n_clusters=5" v_measure_score 0.619661245806701
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 KMeans "metric=enclidean, n_clusters=5" normalized_mutual_info_score 0.619661245806701
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 KMeans "metric=enclidean, n_clusters=5" clustering_accuracy 0.7009595721252161
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 "Agglomerative clustering" "metric=cosine, n_clusters=5" adjusted_rand_index 0.508053151561785
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 "Agglomerative clustering" "metric=cosine, n_clusters=5" adjusted_mutual_info_score 0.594661410577019
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 "Agglomerative clustering" "metric=cosine, n_clusters=5" homogeneity_score 0.5868185400284921
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 "Agglomerative clustering" "metric=cosine, n_clusters=5" completeness_score 0.60364423971764
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 "Agglomerative clustering" "metric=cosine, n_clusters=5" v_measure_score 0.595112484782186
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 "Agglomerative clustering" "metric=cosine, n_clusters=5" normalized_mutual_info_score 0.595112484782186
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 "Agglomerative clustering" "metric=cosine, n_clusters=5" clustering_accuracy 0.775051124744376
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" adjusted_rand_index 0.5518646283002929
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" adjusted_mutual_info_score 0.6201073221436519
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" homogeneity_score 0.664005564434848
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" completeness_score 0.582331353440943
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" v_measure_score 0.6204923459840861
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" normalized_mutual_info_score 0.6204923459840861
vectors_200_cosine_2_6 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.802737140160453 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" clustering_accuracy 0.697026899480887
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 DBSCAN metric=cosine adjusted_rand_index 0.014970181049516
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 DBSCAN metric=cosine adjusted_mutual_info_score 0.01397744970056
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 DBSCAN metric=cosine homogeneity_score 0.351172965323698
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 DBSCAN metric=cosine completeness_score 0.009525007335175
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 DBSCAN metric=cosine v_measure_score 0.018546957976871004
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 DBSCAN metric=cosine normalized_mutual_info_score 0.018546957976871004
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 DBSCAN metric=cosine clustering_accuracy 0.804089396100808
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 KMeans "metric=enclidean, n_clusters=2" adjusted_rand_index -0.002110557846065
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 KMeans "metric=enclidean, n_clusters=2" adjusted_mutual_info_score 0.001256687915757
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 KMeans "metric=enclidean, n_clusters=2" homogeneity_score 0.025882145460564
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 KMeans "metric=enclidean, n_clusters=2" completeness_score 0.000956760383745
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 KMeans "metric=enclidean, n_clusters=2" v_measure_score 0.001845307075232
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 KMeans "metric=enclidean, n_clusters=2" normalized_mutual_info_score 0.001845307075232
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 KMeans "metric=enclidean, n_clusters=2" clustering_accuracy 0.6447931526390871
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 0.00026099111794
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.000233548455741
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 "Agglomerative clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.011800688366179
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 0.000397522668533
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 0.0007691359194389999
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.0007691359194389999
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.4878744650499289
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index -0.002086543537491
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.0013371829939
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.027145650210581004
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 0.000995759487941
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 0.001921050796181
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.001921050796181
vectors_200_cosine_2_6 Clustering teams_cluster 0.908226343319068 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.6374227294341421
vectors_200_cosine_2_7 Regression Cities 0.9858490566037736 LR - root_mean_squared_error 39.89309411382828
vectors_200_cosine_2_7 Regression Cities 0.9858490566037736 KNN K=3 root_mean_squared_error 14.221385111604464
vectors_200_cosine_2_7 Regression Cities 0.9858490566037736 M5 - root_mean_squared_error 22.722748297474947
vectors_200_cosine_2_7 Regression MetacriticMovies 0.9259999999999999 LR - root_mean_squared_error 21.186331714433887
vectors_200_cosine_2_7 Regression MetacriticMovies 0.9259999999999999 KNN K=3 root_mean_squared_error 22.449867539121154
vectors_200_cosine_2_7 Regression MetacriticMovies 0.9259999999999999 M5 - root_mean_squared_error 29.385974039458905
vectors_200_cosine_2_7 Regression MetacriticAlbums 0.454375 LR - root_mean_squared_error 15.532630713127165
vectors_200_cosine_2_7 Regression MetacriticAlbums 0.454375 KNN K=3 root_mean_squared_error 14.402192145721235
vectors_200_cosine_2_7 Regression MetacriticAlbums 0.454375 M5 - root_mean_squared_error 18.11955180576512
vectors_200_cosine_2_7 Regression AAUP 0.9885416666666668 LR - root_mean_squared_error 64.61895698538035
vectors_200_cosine_2_7 Regression AAUP 0.9885416666666668 KNN K=3 root_mean_squared_error 70.36045058580733
vectors_200_cosine_2_7 Regression AAUP 0.9885416666666668 M5 - root_mean_squared_error 90.68843399651324
vectors_200_cosine_2_7 Regression Forbes 0.8611987381703471 LR - root_mean_squared_error 39.181767592758774
vectors_200_cosine_2_7 Regression Forbes 0.8611987381703471 KNN K=3 root_mean_squared_error 37.15981693233203
vectors_200_cosine_2_7 Regression Forbes 0.8611987381703471 M5 - root_mean_squared_error 51.513865671614134
vectors_200_cosine_2_8 DocumentSimilarity LP50 0.9278996865203759 with_weights - pearson_score 0.564383098705105
vectors_200_cosine_2_8 DocumentSimilarity LP50 0.9278996865203759 with_weights - spearman_score 0.33755827159841
vectors_200_cosine_2_8 DocumentSimilarity LP50 0.9278996865203759 with_weights - harmonic_mean 0.422449151554364
vectors_200_cosine_2_8 DocumentSimilarity LP50 0.9278996865203759 without_weights - pearson_score 0.46113904060018
vectors_200_cosine_2_8 DocumentSimilarity LP50 0.9278996865203759 without_weights - spearman_score 0.327223459752196
vectors_200_cosine_2_8 DocumentSimilarity LP50 0.9278996865203759 without_weights - harmonic_mean 0.382807432430013
vectors_200_cosine_2_9 EntityRelatedness KORE 1.0 - - kendalltau_correlation 0.4596491228070174
vectors_200_cosine_2_10 SemanticAnalogies capital_country_entities 1.0 - - accuracy 0.800395256916996
vectors_200_cosine_2_10 SemanticAnalogies all_capital_country_entities 1.0 - - accuracy 0.81078691423519
vectors_200_cosine_2_10 SemanticAnalogies currency_entities 1.0 - - accuracy 0.359122401847575
vectors_200_cosine_2_10 SemanticAnalogies city_state_entities 0.9432509120389136 - - accuracy 0.438332617103567
