test_name task_name gold_standard_file coverage model model_configuration metric score_value
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 DBSCAN metric=cosine adjusted_rand_index 0.051124029019784
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 DBSCAN metric=cosine adjusted_mutual_info_score 0.056732292114763
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 DBSCAN metric=cosine homogeneity_score 0.17581189773967498
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 DBSCAN metric=cosine completeness_score 0.060740728452431995
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 DBSCAN metric=cosine v_measure_score 0.09028809285456699
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 DBSCAN metric=cosine normalized_mutual_info_score 0.09028809285456699
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 DBSCAN metric=cosine clustering_accuracy 0.6526560543730999
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 KMeans "metric=enclidean, n_clusters=2" adjusted_rand_index 0.041716722620104
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 KMeans "metric=enclidean, n_clusters=2" adjusted_mutual_info_score 0.170519847720974
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 KMeans "metric=enclidean, n_clusters=2" homogeneity_score 0.219524214034197
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 KMeans "metric=enclidean, n_clusters=2" completeness_score 0.139551641771465
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 KMeans "metric=enclidean, n_clusters=2" v_measure_score 0.17063227160359604
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 KMeans "metric=enclidean, n_clusters=2" normalized_mutual_info_score 0.17063227160359604
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 KMeans "metric=enclidean, n_clusters=2" clustering_accuracy 0.5798604900733321
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 0.044793976204903
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.167634232856736
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 "Agglomerative clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.216071280985402
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 0.137087317143504
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 0.167746912457939
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.167746912457939
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.5825433732784829
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 0.046008125327450994
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.174757747247276
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.22522270170263
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 0.14291732750427402
vectors_200_cosine_2_1 Clustering citiesAndCountries_cluster 0.9628867823287426 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 0.174869473933472
