test_name task_name gold_standard_file coverage model model_configuration metric score_value
vectors_200_cosine_2_1 Classification Cities 0.9858490566037736 NB - accuracy 0.7755476190476192
vectors_200_cosine_2_1 Classification Cities 0.9858490566037736 KNN K=3 accuracy 0.6790714285714285
vectors_200_cosine_2_1 Classification Cities 0.9858490566037736 C45 - accuracy 0.5125238095238095
vectors_200_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=0.001 accuracy 0.4977857142857145
vectors_200_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=0.01 accuracy 0.4977857142857145
vectors_200_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=0.1 accuracy 0.4977857142857145
vectors_200_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=1.0 accuracy 0.7771904761904762
vectors_200_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=10.0 accuracy 0.7679523809523808
vectors_200_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=100 accuracy 0.7679523809523808
vectors_200_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=1000 accuracy 0.7679523809523808
vectors_200_cosine_2_1 Classification MetacriticMovies 0.929 NB - accuracy 0.5988038360941587
vectors_200_cosine_2_1 Classification MetacriticMovies 0.929 KNN K=3 accuracy 0.6506483580354547
vectors_200_cosine_2_1 Classification MetacriticMovies 0.929 C45 - accuracy 0.5946608544027898
vectors_200_cosine_2_1 Classification MetacriticMovies 0.929 SVM C=0.001 accuracy 0.5075356001162451
vectors_200_cosine_2_1 Classification MetacriticMovies 0.929 SVM C=0.01 accuracy 0.5075356001162451
vectors_200_cosine_2_1 Classification MetacriticMovies 0.929 SVM C=0.1 accuracy 0.6563905841325196
vectors_200_cosine_2_1 Classification MetacriticMovies 0.929 SVM C=1.0 accuracy 0.7292603894216796
vectors_200_cosine_2_1 Classification MetacriticMovies 0.929 SVM C=10.0 accuracy 0.7182903225806452
vectors_200_cosine_2_1 Classification MetacriticMovies 0.929 SVM C=100 accuracy 0.6831005521650684
vectors_200_cosine_2_1 Classification MetacriticMovies 0.929 SVM C=1000 accuracy 0.6761040395233944
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.454375 NB - accuracy 0.6441362252663623
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.454375 KNN K=3 accuracy 0.6782800608828006
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.454375 C45 - accuracy 0.6123344748858447
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.454375 SVM C=0.001 accuracy 0.6231164383561639
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.454375 SVM C=0.01 accuracy 0.6231164383561639
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.454375 SVM C=0.1 accuracy 0.6231164383561639
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.454375 SVM C=1.0 accuracy 0.6627226027397259
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.454375 SVM C=10.0 accuracy 0.7413203957382041
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.454375 SVM C=100 accuracy 0.6976655251141551
vectors_200_cosine_2_1 Classification MetacriticAlbums 0.454375 SVM C=1000 accuracy 0.697950913242009
vectors_200_cosine_2_1 Classification AAUP 0.9885416666666668 NB - accuracy 0.5924109742441209
vectors_200_cosine_2_1 Classification AAUP 0.9885416666666668 KNN K=3 accuracy 0.5921914893617021
vectors_200_cosine_2_1 Classification AAUP 0.9885416666666668 C45 - accuracy 0.5547760358342665
vectors_200_cosine_2_1 Classification AAUP 0.9885416666666668 SVM C=0.001 accuracy 0.5468891377379621
vectors_200_cosine_2_1 Classification AAUP 0.9885416666666668 SVM C=0.01 accuracy 0.5468891377379621
